"jackVar","temperature","pT","pT.min","pT.max","cT","cT.min","cT.max","nrmse"
"PIPO_spring_n_37",60,0.0188980023291363,0.0114178317256761,0.0470335627466415,0.509413801481639,0.0387757591759834,3.42509020488565,0.349739046001921
"PIPO_spring_n_37",65,0.0892405373447419,0.0370329070146483,0.274208291158396,6.89261210434967,0.15984137128563,90.3455493265888,0.3935357508043
"PIPO_spring_n_38",45,0.000227192405924336,0.000108384132146296,0.000721292915942448,0.000628029144183424,1.43558538258065e-05,0.0096918194679563,0.332861709115198
"PIPO_spring_n_38",50,0.00120605821948555,0.000622086927853171,0.00237631039254311,0.00585702081805667,0.000374456862209176,0.0375035996289291,0.359111527209528
"PIPO_spring_n_38",55,0.00894000223508263,0.00305910078628342,0.00913770911030284,0.00585702081805667,0.00574099270396726,0.246904017478939,0.260181855779622
"PIPO_spring_n_38",60,0.0188980023291363,0.011763266790346,0.0449345129636838,0.509413801481639,0.0377956829998101,3.7854137711996,0.349739046001921
"PIPO_spring_n_38",65,0.0892405373447419,0.0387542598940301,0.257908354023866,6.89261210434967,0.14625470146378,98.7384087443624,0.382599923819215
"PIPO_spring_n_39",45,0.000162704257844651,8.25652648445339e-05,0.000600319854719431,0.000911162756115489,2.43011955162385e-05,0.00771080345248144,0.383716577776892
"PIPO_spring_n_39",50,0.00120605821948555,0.000513228828028708,0.00208710294718468,0.00403701725859655,0.000546787172316319,0.0321089517121907,0.3645894286303
"PIPO_spring_n_39",55,0.00779074680570552,0.0027136048727793,0.00853066980297389,0.00849753435908643,0.0076907384805095,0.213891522832396,0.262297890920066
"PIPO_spring_n_39",60,0.0188980023291363,0.0110913873111276,0.0451043781666262,0.509413801481639,0.0512313133124596,3.00845346889421,0.349739046001921
"PIPO_spring_n_39",65,0.0892405373447419,0.0385608887719367,0.28037053098551,6.89261210434967,0.213334936552234,67.6914748577977,0.382599923819215
"PIPO_spring_n_40",45,0.000227192405924336,0.000111311040606613,0.00071354712116291,0.000628029144183424,6.96216526993234e-06,0.0199843494363702,0.357460032149773
"PIPO_spring_n_40",50,0.00120605821948555,0.000657733940905023,0.0024468294276639,0.00585702081805667,0.000179555724169183,0.0500421659417713,0.339362907377815
"PIPO_spring_n_40",55,0.00930135996193225,0.00333999664444905,0.00976339735933783,0.00585702081805667,0.00241877374232523,0.239906004729813,0.243977390870937
"PIPO_spring_n_40",60,0.0266991095110662,0.0133273345701686,0.049578883482493,0.0546227721768434,0.0115957879509418,3.23174517299081,0.338116486947518
"PIPO_spring_n_40",65,0.0892405373447419,0.0457008562594508,0.2929602871458,6.89261210434967,0.0290366392318258,83.3473958701738,0.382599923819215
"PIPO_spring_n_41",45,0.000227192405924336,0.000103570020395499,0.000766878989452713,0.000628029144183424,1.43558538258065e-05,0.0096918194679563,0.357460032149773
"PIPO_spring_n_41",50,0.00120605821948555,0.000603818989024339,0.00248731624271754,0.00585702081805667,0.000374456862209176,0.0375035996289291,0.398972607156728
"PIPO_spring_n_41",55,0.00930135996193225,0.00298989803274074,0.00949857085321965,0.00585702081805667,0.00574099270396726,0.246904017478939,0.243977390870937
"PIPO_spring_n_41",60,0.0188980023291363,0.0114178317256761,0.0470335627466415,0.509413801481639,0.0377956829998101,3.7854137711996,0.349739046001921
"PIPO_spring_n_41",65,0.0892405373447419,0.0370329070146483,0.274208291158396,6.89261210434967,0.14625470146378,98.7384087443624,0.382599923819215
"PIPO_spring_n_42",45,0.000227192405924336,0.000108384132146296,0.000721292915942448,0.000628029144183424,2.48523840969049e-05,0.00874995219545947,0.357460032149773
"PIPO_spring_n_42",50,0.00120605821948555,0.000622086927853171,0.00237631039254311,0.00585702081805667,0.000471373330706891,0.0297926915329255,0.340325811976378
"PIPO_spring_n_42",55,0.00894000223508263,0.00305910078628342,0.00913770911030284,0.00585702081805667,0.00554162227274964,0.163658602150879,0.260181855779622
"PIPO_spring_n_42",60,0.0188980023291363,0.011763266790346,0.0449345129636838,0.509413801481639,0.0304414978352688,1.92402517436935,0.357925779023084
"PIPO_spring_n_42",65,0.0892405373447419,0.0387542598940301,0.257908354023866,2.25701971963391,0.103650183972092,36.4928431521922,0.377246012578146
"PIPO_spring_n_43",45,0.000227192405924336,0.000108384132146296,0.000721292915942448,0.000628029144183424,1.43558538258065e-05,0.0096918194679563,0.39164470335726
"PIPO_spring_n_43",50,0.00120605821948555,0.000622086927853171,0.00237631039254311,0.00585702081805667,0.000374456862209176,0.0375035996289291,0.339362907377815
"PIPO_spring_n_43",55,0.00894000223508263,0.00305910078628342,0.00913770911030284,0.00585702081805667,0.00574099270396726,0.246904017478939,0.273070261584826
"PIPO_spring_n_43",60,0.0188980023291363,0.011763266790346,0.0449345129636838,0.509413801481639,0.0377956829998101,3.7854137711996,0.349739046001921
"PIPO_spring_n_43",65,0.0892405373447419,0.0387542598940301,0.257908354023866,6.89261210434967,0.14625470146378,98.7384087443624,0.382599923819215
"PIPO_spring_n_44",45,0.000227192405924336,0.000108646581223487,0.000710391606509224,0.000628029144183424,2.73954385957094e-05,0.00921174578323602,0.357460032149773
"PIPO_spring_n_44",50,0.00120605821948555,0.000625980466493713,0.00236152996914247,0.00585702081805667,0.000479100760806048,0.0293121643450768,0.339362907377815
"PIPO_spring_n_44",55,0.00894000223508263,0.00309448223462903,0.0091496947486395,0.00585702081805667,0.00521290327508899,0.149916566187524,0.269315884801928
"PIPO_spring_n_44",60,0.0188980023291363,0.0119895018153104,0.0452307529826538,0.509413801481639,0.0266613051724478,1.63118204520116,0.349739046001921
"PIPO_spring_n_44",65,0.0921448121280209,0.0398562815108033,0.260602473939812,1.55567614393047,0.0848373996915161,28.526667172667,0.399691176521072
"PIPO_spring_n_45",45,0.000162704257844651,6.89267900006996e-05,0.000771931879327939,0.00403701725859655,1.51369972883163e-05,0.0857218588503046,0.364595991754751
"PIPO_spring_n_45",50,0.00120605821948555,0.000456431827831267,0.0025192190846879,0.00585702081805667,0.000371591260685209,0.167445662660506,0.339362907377815
"PIPO_spring_n_45",55,0.00930135996193225,0.00248189276195195,0.0100122958648324,0.00585702081805667,0.00450776212618031,0.661891013049429,0.247547760826754
"PIPO_spring_n_45",60,0.0188980023291363,0.00986394743850846,0.0544428392636879,0.509413801481639,0.0178185997348443,8.02937947136201,0.349739046001921
"PIPO_spring_n_45",65,0.0892405373447419,0.0321912403191371,0.360519395103075,6.89261210434967,0.0348061425673659,197.109584117209,0.382599923819215
"PIPO_spring_n_46",45,0.000162704257844651,6.89267900006996e-05,0.000771931879327939,0.000911162756115489,1.52790364608147e-05,0.014232387843881,0.383716577776892
"PIPO_spring_n_46",50,0.00120605821948555,0.000456431827831267,0.0025192190846879,0.00585702081805667,0.000387810483250168,0.048769480794347,0.339362907377815
"PIPO_spring_n_46",55,0.00930135996193225,0.00248189276195195,0.0100122958648324,0.00585702081805667,0.00563575171039317,0.291883647441084,0.243977390870937
"PIPO_spring_n_46",60,0.0188980023291363,0.00986394743850846,0.0544428392636879,0.509413801481639,0.0337297781011553,4.24172072790704,0.357925779023084
"PIPO_spring_n_46",65,0.0892405373447419,0.0321912403191371,0.360519395103075,6.89261210434967,0.115580307629763,107.662794674303,0.382599923819215
"PIPO_spring_n_47",45,0.000227192405924336,9.29373347207078e-05,0.000854615347181884,0.000628029144183424,1.504251407853e-05,0.00924940756988702,0.359835607761073
"PIPO_spring_n_47",50,0.00120605821948555,0.000549471291326927,0.00263814883869904,0.00585702081805667,0.000372896548390465,0.0349593341021366,0.339362907377815
"PIPO_spring_n_47",55,0.00930135996193225,0.00271082902284652,0.00975945515397109,0.00585702081805667,0.00547493550205937,0.223094919131174,0.256521025162653
"PIPO_spring_n_47",60,0.0158288198588701,0.0100283251234606,0.0481484923710288,0.351119173421513,0.0349386029353938,3.27552051192855,0.320026953797588
"PIPO_spring_n_47",65,0.0892405373447419,0.0309568677485068,0.284667236886653,6.89261210434967,0.132054975829684,81.1985474438518,0.382599923819215
"PIPO_spring_n_48",45,0.000162704257844651,7.22256055219855e-05,0.000715861199778851,0.000911162756115489,3.12722651676841e-05,0.0126124731876266,0.399780917072578
"PIPO_spring_n_48",50,0.00120605821948555,0.000472815088139273,0.00239368501965585,0.00585702081805667,0.000521375546230269,0.0362758016778223,0.339362907377815
"PIPO_spring_n_48",55,0.00894000223508263,0.0025670726281081,0.00965069268429776,0.00585702081805667,0.00532848977393184,0.170204728409786,0.260181855779622
"PIPO_spring_n_48",60,0.0188980023291363,0.0103497447779097,0.0523968664571179,0.509413801481639,0.0250010782080345,1.73950267012683,0.349739046001921
"PIPO_spring_n_48",65,0.0921448121280209,0.0346073080085878,0.343008948877594,1.55567614393047,0.0719077171712937,29.0012300018353,0.379409809581454
"PIPO_spring_n_49",45,0.000227192405924336,0.000120609758270421,0.000613467428868049,0.000628029144183424,7.92581281934947e-06,0.020372156158721,0.371247844976076
"PIPO_spring_n_49",50,0.00120605821948555,0.000660181342083091,0.00208530644048482,0.00585702081805667,0.000302868449633565,0.0780698489890966,0.339362907377815
"PIPO_spring_n_49",55,0.00779074680570552,0.00316463350181977,0.00809410592746409,0.00849753435908643,0.00609981590563502,0.5676455156688,0.257346198113246
"PIPO_spring_n_49",60,0.0174312050715579,0.0122835082115679,0.038799761751078,3.27454916287772,0.0443517336087394,11.4324656445008,0.366112851596453
"PIPO_spring_n_49",65,0.0892405373447419,0.041754260421934,0.212378162038094,6.89261210434967,0.169963999797668,436.867892815458,0.382599923819215
"PIPO_spring_n_50",45,0.000162704257844651,7.22256055219855e-05,0.000715861199778851,0.00132194114846603,2.4993056285193e-05,0.0183141468989955,0.405310193729014
"PIPO_spring_n_50",50,0.00120605821948555,0.000472815088139273,0.00239368501965585,0.00585702081805667,0.000489904457434298,0.0519935193577295,0.339362907377815
"PIPO_spring_n_50",55,0.00894000223508263,0.0025670726281081,0.00965069268429776,0.00585702081805667,0.00560677008222946,0.252814747553047,0.260181855779622
"PIPO_spring_n_50",60,0.0188980023291363,0.0103497447779097,0.0523968664571179,0.509413801481639,0.0272625161834921,2.89336857711061,0.349739046001921
"PIPO_spring_n_50",65,0.0921448121280209,0.0346073080085878,0.343008948877594,3.27454916287772,0.0773977718287582,56.7147189504228,0.385856992222857
"PIPO_spring_n_51",45,0.000227192405924336,0.000115414689894337,0.000677354908541238,0.000628029144183424,1.32996997898015e-05,0.010461464979441,0.371247844976076
"PIPO_spring_n_51",50,0.00120605821948555,0.000661985631485278,0.00231365794213203,0.00585702081805667,0.000317285378108435,0.0354042168496691,0.340325811976378
"PIPO_spring_n_51",55,0.00894000223508263,0.00328659549467414,0.00913002156474408,0.00585702081805667,0.00439396572647276,0.206404467231568,0.260181855779622
"PIPO_spring_n_51",60,0.0225622942971272,0.0129693707935558,0.0453283067090754,0.166810053720005,0.0256165574473045,2.85841774434506,0.339201230500208
"PIPO_spring_n_51",65,0.0892405373447419,0.0442998011272827,0.259990195082074,6.89261210434967,0.0866928443185246,68.1920772002563,0.382599923819215
"PIPO_spring_n_52",45,0.000227192405924336,0.000110573145022203,0.00074235638837131,0.000628029144183424,4.5425150240904e-05,0.00555550866921917,0.357460032149773
"PIPO_spring_n_52",50,0.00120605821948555,0.000631245594279607,0.00242632713438755,0.00585702081805667,0.000590301455370497,0.0176647690661594,0.339362907377815
"PIPO_spring_n_52",55,0.00894000223508263,0.00308526920763495,0.00926275661673034,0.00585702081805667,0.00518302513552555,0.0831304476893177,0.266318150376799
"PIPO_spring_n_52",60,0.0225622942971272,0.0117783366316878,0.0452725500603753,0.114975699539774,0.0243913293339702,0.729910448265447,0.344214832212923
"PIPO_spring_n_52",65,0.0789951309783177,0.0384964664076155,0.258454236439386,1.55567614393047,0.0775567505255613,9.48521243443775,0.339044419129183
"PIPO_spring_n_53",45,0.000227192405924336,0.000106479866770636,0.000770893907731444,0.000628029144183424,2.60848384535228e-05,0.00718355003884389,0.357460032149773
"PIPO_spring_n_53",50,0.00120605821948555,0.000603834169579614,0.00244814173525797,0.00403701725859655,0.00045983241945703,0.024428987288553,0.3645894286303
"PIPO_spring_n_53",55,0.00894000223508263,0.00291367659939799,0.00913702949785598,0.00585702081805667,0.00512611375507912,0.131369512646466,0.260181855779622
"PIPO_spring_n_53",60,0.0188980023291363,0.0108745129632402,0.0440888415679531,0.509413801481639,0.0275662293250542,1.46447931307292,0.349739046001921
"PIPO_spring_n_53",65,0.0789951309783177,0.0345343876361085,0.250022373649831,1.55567614393047,0.0937440488524067,25.8163402842216,0.345739002467524
"PIPO_spring_n_54",45,0.000227192405924336,0.000108803579927308,0.000684304577377189,0.000628029144183424,2.88412793952043e-05,0.0101543503826403,0.357460032149773
"PIPO_spring_n_54",50,0.00120605821948555,0.000634639604202816,0.00232930882651041,0.00585702081805667,0.000471373330706892,0.0297926915329257,0.321479429091709
"PIPO_spring_n_54",55,0.00894000223508263,0.0031861789067264,0.00921182539056592,0.00585702081805667,0.00477518779091465,0.141023786971549,0.260181855779622
"PIPO_spring_n_54",60,0.0188980023291363,0.0126005291431615,0.0462475451539708,0.509413801481639,0.0226033644872554,1.42862360236886,0.349739046001921
"PIPO_spring_n_54",65,0.100814738920607,0.0428910235619977,0.269756967293513,1.07226722201032,0.0663178874471723,23.3490011503119,0.388309241716173
"PIPO_spring_n_55",45,0.000227192405924336,0.000103585078309964,0.000754710118418415,0.000628029144183424,1.43558538258065e-05,0.0096918194679563,0.381361848515559
"PIPO_spring_n_55",50,0.00120605821948555,0.000597632893731914,0.0024338961995642,0.00585702081805667,0.000374456862209176,0.0375035996289291,0.339362907377815
"PIPO_spring_n_55",55,0.00894000223508263,0.0029323815028554,0.00922943782581371,0.00585702081805667,0.00574099270396726,0.246904017478939,0.270697776157209
"PIPO_spring_n_55",60,0.0174312050715579,0.011119715280798,0.0452857147690914,0.509413801481639,0.0377956829998101,3.7854137711996,0.347877741684117
"PIPO_spring_n_55",65,0.0892405373447419,0.0358604344922344,0.261275399929555,6.89261210434967,0.14625470146378,98.7384087443624,0.382599923819215
"PIPO_spring_n_56",45,0.000227192405924336,0.000108384132146296,0.000721292915942448,0.000628029144183424,1.43558538258065e-05,0.0096918194679563,0.374620789827868
"PIPO_spring_n_56",50,0.00120605821948555,0.000622086927853171,0.00237631039254311,0.00585702081805667,0.000374456862209176,0.0375035996289291,0.339362907377815
"PIPO_spring_n_56",55,0.00894000223508263,0.00305910078628342,0.00913770911030284,0.00585702081805667,0.00574099270396726,0.246904017478939,0.260181855779622
"PIPO_spring_n_56",60,0.0188980023291363,0.011763266790346,0.0449345129636838,0.509413801481639,0.0377956829998101,3.7854137711996,0.349739046001921
"PIPO_spring_n_56",65,0.0892405373447419,0.0387542598940301,0.257908354023866,6.89261210434967,0.14625470146378,98.7384087443624,0.390617181433911
"PIPO_spring_n_57",45,0.000227192405924336,0.000108646581223487,0.000710391606509224,0.000628029144183424,2.73954385957094e-05,0.00921174578323602,0.371332177045534
"PIPO_spring_n_57",50,0.00120605821948555,0.000625980466493713,0.00236152996914247,0.00585702081805667,0.000479100760806048,0.0293121643450768,0.339362907377815
"PIPO_spring_n_57",55,0.00894000223508263,0.00309448223462903,0.0091496947486395,0.00585702081805667,0.00521290327508899,0.149916566187524,0.260181855779622
"PIPO_spring_n_57",60,0.0188980023291363,0.0119895018153104,0.0452307529826538,0.509413801481639,0.0266613051724478,1.63118204520116,0.349739046001921
"PIPO_spring_n_57",65,0.0921448121280209,0.0398562815108033,0.260602473939812,1.55567614393047,0.0848373996915161,28.526667172667,0.385403057627016
"PIPO_spring_n_58",45,0.000227192405924336,0.000116500417599384,0.000662500795855489,0.000628029144183424,4.57440746504884e-05,0.00551677606098942,0.356946551933945
"PIPO_spring_n_58",50,0.00120605821948555,0.00066940804307259,0.00228800405031452,0.00585702081805667,0.000615721042395295,0.0182440416297621,0.339362907377815
